date,open,high,low,close,volume,Name
11-09-2014,105.66,105.66,104.59,105.59,5461033,USD Coin
12-09-2014,104.97,105.09,104.4,105.02,6908543,USD Coin
15-09-2014,104.32,104.9,103.22,104.86,7052180,USD Coin
16-09-2014,104.21,105.83,103.77,104.86,5289678,USD Coin
17-09-2014,105.18,105.41,103.88,103.99,5126226,USD Coin
18-09-2014,104.3,104.55,103.4,104.34,3916001,USD Coin
19-09-2014,104.85,105,102.08,102.51,8291118,USD Coin
22-09-2014,102.1,102.26,100.82,100.9,5098577,USD Coin
23-09-2014,100.86,101.09,99.88,99.99,5711592,USD Coin
24-09-2014,100.04,101.49,99.89,101.2,5796973,USD Coin
25-09-2014,101,101.2,99.19,99.51,4967045,USD Coin
26-09-2014,99.44,100.64,99.24,100.38,2935984,USD Coin
29-09-2014,99.35,100.1,98.26,99.83,3156364,USD Coin
30-09-2014,100.03,100.095,98.8,99.03,3755930,USD Coin
01-10-2014,98.64,99,97.27,97.61,4834717,USD Coin
02-10-2014,97.65,97.98,96.145,97.41,4461047,USD Coin
03-10-2014,98.04,98.34,97.03,97.39,3922147,USD Coin
06-10-2014,97.81,98.13,96.91,98,3983697,USD Coin
07-10-2014,97.09,97.51,94.6855,94.7,6479495,USD Coin
08-10-2014,94.58,96.86,93.64,96.65,6214176,USD Coin
09-10-2014,96.21,96.52,93.24,93.5,6414868,USD Coin
10-10-2014,93.24,94.57,91.61,93.13,6179172,USD Coin
